run	BC1	BC2	BC3	BC4	BC5
4617	2057.0255163954	2507.5104852328	4496.0078505905	4479.7911606292	4496.1238302806
4618	2056.1299560913	2505.6007522297	4496.0549247568	4479.7631311946	4496.1168062063
4619	2055.2296766241	2503.6105764222	4496.0984842051	4479.7262608476	4496.1105439189
4620	2054.3256131790	2501.5578836320	4496.1384123146	4479.6808785607	4496.1049326138
4621	2053.4187009410	2499.4605996812	4496.1745924645	4479.6273133067	4496.0998614863
4622	2052.5098750953	2497.3366503916	4496.2069080339	4479.5658940583	4496.0952197318
4623	2051.6000708270	2495.2039615853	4496.2352424020	4479.4969497881	4496.0908965457
4624	2050.6902233212	2493.0804590841	4496.2594789479	4479.4208094689	4496.0867811232
4625	2049.7812677631	2490.9840687099	4496.2795010509	4479.3378020731	4496.0827626598
4626	2048.8741393378	2488.9327162848	4496.2951920900	4479.2482565737	4496.0787303508
4627	2047.9697732303	2486.9443276305	4496.3064354445	4479.1525019431	4496.0745733916
4628	2047.0691046259	2485.0368285691	4496.3131144936	4479.0508671541	4496.0701809775
4629	2046.1730687096	2483.2281449224	4496.3151126163	4478.9436811794	4496.0654423038
4630	2045.2826006665	2481.5325404576	4496.3123131918	4478.8312729916	4496.0602465660
4631	2044.3986356819	2479.9496307218	4496.3045995994	4478.7139715634	4496.0544829593
4632	2043.5221089407	2478.4753692077	4496.2918552181	4478.5921058675	4496.0480406792
4633	2042.6539556282	2477.1057094076	4496.2739634271	4478.4660048766	4496.0408089210
4634	2041.7951109295	2475.8366048139	4496.2508076057	4478.3359975632	4496.0326768801
4635	2040.9465100296	2474.6640089191	4496.2222711329	4478.2024129002	4496.0235337517
4636	2040.1090881137	2473.5838752157	4496.1882373879	4478.0655798601	4496.0132687313
4637	2039.2837803669	2472.5921571961	4496.1485897499	4477.9258274157	4496.0017710142
4638	2038.4715219744	2471.6848083528	4496.1032115981	4477.7834845396	4495.9889297958
4639	2037.6732481212	2470.8577821781	4496.0519863116	4477.6388802044	4495.9746342714
4640	2036.8898939925	2470.1070321645	4495.9947972696	4477.4923433829	4495.9587736364
4641	2036.1223947735	2469.4285118046	4495.9315278512	4477.3442030477	4495.9412370861
4642	2035.3716856491	2468.8181745906	4495.8620614357	4477.1947881716	4495.9219138159
4643	2034.6387018046	2468.2719740151	4495.7862814021	4477.0444277271	4495.9006930211
4644	2033.9243784251	2467.7858635705	4495.7040711296	4476.8934506869	4495.8774638971
4645	2148.8659667969	2467.3557967492	4495.6153139975	4476.7421860238	4495.8521156393
4646	2155.3649902344	2466.9777270437	4495.5198933848	4476.5909627103	4495.8245374430
4647	2160.4544677734	2466.6476079464	4495.4176926707	4476.4401097192	4495.7946185035
4648	2164.5029296875	2466.3613929498	4495.3085952345	4476.2899560232	4495.7622480163
4649	2167.8375244141	2466.1150355463	4495.1924844552	4476.1408305948	4495.7273151767
4650	2170.7441406250	2465.9044892284	4495.0692437120	4475.9930624068	4495.6897091799
4651	2173.4687500000	2465.7257074885	4494.9387563841	4475.8469804319	4495.6493192215
4652	2176.2169189453	2465.5746438190	4494.8009058507	4475.7029136427	4495.6060344967
4653	2179.1519775391	2465.4472517124	4494.6557086134	4475.5611910119	4495.5597442008
4654	2182.3974609375	2465.3394846612	4494.5037136640	4475.4221415121	4495.5103375294
4655	2186.0356445312	2465.2472961577	4494.3456031167	4475.2860941161	4495.4577036776
4656	2190.1096191406	2465.1666396944	4494.1820590858	4475.1533777965	4495.4017318409
4657	2194.6206054688	2465.0934687638	4494.0137636856	4475.0243215260	4495.3423112146
4658	2199.5281982422	2465.0237368583	4493.8413990304	4474.8992542772	4495.2793309940
4659	2204.7534179688	2464.9533974703	4493.6656472344	4474.7785050229	4495.2126803746
4660	2210.1740722656	2464.8784040923	4493.4871904118	4474.6624027357	4495.1422485517
4661	2215.6297607422	2464.7947102168	4493.3067106770	4474.5512763882	4495.0679247206
4662	2220.9171142578	2464.6982693361	4493.1248901442	4474.4454549532	4494.9895980767
4663	2225.7935791016	2464.5850349428	4492.9424109277	4474.3452674033	4494.9071578153
4664	2229.9754638672	2464.4509605292	4492.7599551417	4474.2513572373	4494.8205468424
4665	2233.1375732422	2464.2919995878	4492.5782049005	4474.1656260582	4494.7299229061
4666	2234.9154052734	2464.1041056111	4492.3978423184	4474.0902899953	4494.6354974651
4667	2234.9025878906	2463.8832320914	4492.2195495096	4474.0275651777	4494.5374819783
4668	2024.8102381277	2463.6253325213	4492.0440085884	4473.9796677346	4494.4360879042
4669	2024.8663615373	2463.3263603931	4491.8719016691	4473.9488137952	4494.3315267016
4670	2024.9654602252	2462.9822691994	4491.7039108660	4473.9372194887	4494.2240098292
4671	2025.1084693763	2462.5890124326	4491.5407182932	4473.9471009443	4494.1137487458
4672	2025.2963241758	2462.1425435850	4491.3830060651	4473.9806742910	4494.0009549101
4673	2025.5299598088	2461.6388161492	4491.2314562959	4474.0401556582	4493.8858397808
4674	2025.8103114605	2461.0737836176	4491.0867510999	4474.1277611750	4493.7686148167
4675	2026.1383143159	2460.4433994826	4490.9495725914	4474.2457069705	4493.6494914763
4676	2026.5149035602	2459.7462176303	4490.8206028846	4474.3953109053	4493.5286812186
4677	2026.9410143786	2458.9911935209	4490.7005240938	4474.5742977653	4493.4063955021
4678	2027.4175819561	2458.1898830081	4490.5900183333	4474.7794940675	4493.2828457857
4679	2027.9455414778	2457.3538419458	4490.4897677173	4475.0077263293	4493.1582435280
4680	2028.5258281290	2456.4946261878	4490.4004543601	4475.2558210676	4493.0328001877
4681	2029.1593770946	2455.6237915879	4490.3227603760	4475.5206047998	4492.9067272237
4682	2029.8468301087	2454.7528939999	4490.2573678791	4475.7989040430	4492.7802360946
4683	2030.5876551003	2453.8934892776	4490.2049589839	4476.0875453144	4492.6535382591
4684	2031.3810265474	2453.0571332748	4490.1662158045	4476.3833551311	4492.5268451759
4685	2032.2261189279	2452.2553818453	4490.1418204553	4476.6831600103	4492.4003683039
4686	2033.1221067198	2451.4997908429	4490.1324550504	4476.9837864692	4492.2743191016
4687	2034.0681644009	2450.8019161214	4490.1388017042	4477.2820610250	4492.1489090279
4688	2035.0634664492	2450.1733135347	4490.1615425309	4477.5748101948	4492.0243495414
4689	2036.1071873427	2449.6255389364	4490.2013596448	4477.8588604958	4491.9008521009
4690	2037.1985015591	2449.1701481805	4490.2589351601	4478.1310384452	4491.7786281650
4691	2038.3365835766	2448.8186971207	4490.3349511912	4478.3881705601	4491.6578891926
4692	2039.5206078730	2448.5827416108	4490.4300898522	4478.6276424846	4491.5388466424
4693	2040.7497489262	2448.4738375046	4490.5450332575	4478.8490763697	4491.4217119730
4694	2042.0231812142	2448.5035406560	4490.6804635213	4479.0526534934	4491.3066966432
4695	2043.3400792149	2448.6834069187	4490.8370627579	4479.2385551334	4491.1940121117
4696	2044.6996174062	2449.0249921465	4491.0155130815	4479.4069625678	4491.0838698372
4697	2046.1009702660	2449.5398521933	4491.2164966064	4479.5580570744	4490.9764812785
4698	2047.5433122723	2450.2395429128	4491.4406954469	4479.6920199311	4490.8720578942
4699	2049.0258179031	2451.1356201589	4491.6887917173	4479.8090324157	4490.7708111432
4700	2050.5476616361	2452.2396397853	4491.9614675318	4479.9092758063	4490.6729524841
4701	2052.1080179494	2453.5631576458	4492.2594050046	4479.9929313807	4490.5786933756
4702	2053.7060613209	2455.1110344678	4492.5832862501	4480.0601804168	4490.4882452765
4703	2055.3409662285	2456.8613504725	4492.9330053363	4480.1112041924	4490.4018196455
4704	2057.0119071502	2458.7854907547	4493.3053041470	4480.1461839856	4490.3196279414
4705	2058.7180585639	2460.8548404090	4493.6961365196	4480.1653010741	4490.2418816227
4706	2060.4585949474	2463.0407845302	4494.1014562917	4480.1687367359	4490.1687921483
4707	2062.2326907788	2465.3147082130	4494.5172173006	4480.1566722488	4490.1005709769
4708	2064.0395205359	2467.6479965523	4494.9393733841	4480.1292888909	4490.0374295672
4709	2065.8782586967	2470.0120346427	4495.3638783795	4480.0867679399	4489.9795793780
4710	2067.7471967369	2472.3782075790	4495.7866861244	4480.0292906737	4489.9272318679
4711	2069.6410941233	2474.7179004559	4496.2037504562	4479.9570383703	4489.8805984957
4712	2071.5538273205	2477.0024983681	4496.6110252126	4479.8701923075	4489.8398907200
4713	2073.4792727932	2479.2033864105	4497.0044642309	4479.7689337633	4489.8053199997
4714	2075.4113070059	2481.2919496777	4497.3800213488	4479.6535386173	4489.7770429960
4715	2077.3438064232	2483.2395732644	4497.7336504037	4479.5246611562	4489.7549971803
4716	2079.2706475097	2485.0176422655	4498.0613052331	4479.3830502686	4489.7390652264
4717	2081.1857067301	2486.5975417757	4498.3589396745	4479.2294548430	4489.7291298084
4718	2083.0828605489	2487.9506568896	4498.6225075655	4479.0646237679	4489.7250736002
4719	2084.9559854307	2489.0483727021	4498.8479627436	4478.8893059319	4489.7267792757
4720	2086.7989578402	2489.8620743079	4499.0312590462	4478.7042502234	4489.7341295088
4721	2088.6056542419	2490.3631468017	4499.1683503109	4478.5102055309	4489.7470069734
4722	2090.3699511005	2490.5229752782	4499.2551903752	4478.3079207430	4489.7652943436
4723	2092.0857248805	2490.3129448323	4499.2877330766	4478.0981447482	4489.7888742932
4724	2093.7468520465	2489.7161111954	4499.2619322526	4477.8816264350	4489.8176294961
4725	2095.3472090633	2488.7622126467	4499.1737417407	4477.6591146919	4489.8514426263
4726	2096.8806723952	2487.4926581020	4499.0191153785	4477.4313584075	4489.8901963578
4727	2098.3411185070	2485.9488564773	4498.7955426162	4477.1991064703	4489.9337733643
4728	2099.7224238633	2484.1722166883	4498.5066553554	4476.9631077687	4489.9820563200
4729	2101.0184649287	2482.2041476511	4498.1576211106	4476.7241111913	4490.0349278987
4730	2102.2231181677	2480.0860582815	4497.7536073960	4476.4828656266	4490.0922707743
4731	2103.3302600450	2477.8593574954	4497.2997817262	4476.2401199632	4490.1539676208
4732	2104.3337670251	2475.5654542087	4496.8013116156	4475.9966230895	4490.2199011121
4733	2105.2291328397	2473.2457573373	4496.2633645784	4475.7531238940	4490.2899539221
4734	2106.0183202883	2470.9416757971	4495.6911081291	4475.5103712654	4490.3640087248
4735	2106.7049094373	2468.6946185039	4495.0897097821	4475.2691140920	4490.4419481941
4736	2107.2924803534	2466.5459943737	4494.4643370519	4475.0301012624	4490.5236550039
4737	2107.7846131029	2464.5372123224	4493.8201574527	4474.7940816652	4490.6090118281
4738	2108.1848877525	2462.7096812658	4493.1623384990	4474.5618041888	4490.6979013408
4739	2108.4968843685	2461.1048101199	4492.4960477052	4474.3340177218	4490.7902062157
4740	2108.7241830176	2459.7640078006	4491.8264525857	4474.1114711527	4490.8858091269
4741	2108.8703637662	2458.7286832237	4491.1587206548	4473.8949133700	4490.9845927483
4742	2108.9390066808	2458.0402453051	4490.4980194270	4473.6850932622	4491.0864397538
4743	2108.9336918279	2457.7401029608	4489.8495164167	4473.4827597178	4491.1912328174
4744	2108.8579992741	2457.8586259089	4489.2183791383	4473.2886616254	4491.2988546129
4745	2108.7155090858	2458.3820270766	4488.6097751061	4473.1035478734	4491.4091878143
4746	2108.5098013295	2459.2854801936	4488.0288718346	4472.9281673504	4491.5221150956
4747	2108.2444560718	2460.5441589894	4487.4808368381	4472.7632689450	4491.6375191306
4748	2107.9230533791	2462.1332371936	4486.9708376311	4472.6096015455	4491.7552825933
4749	2107.5491733180	2464.0278885357	4486.5040417279	4472.4679140406	4491.8752881577
4750	2107.1263959550	2466.2032867453	4486.0856166430	4472.3389553187	4491.9974184976
4751	2106.6583013565	2468.6346055520	4485.7207298907	4472.2234742684	4492.1215562870
4752	2106.1484695891	2471.2970186852	4485.4133064228	4472.1222197782	4492.2475841998
4753	2105.6004807193	2474.1656998747	4485.1623009410	4472.0359407366	4492.3753849100
4754	2105.0179148136	2477.2158228498	4484.9654255842	4471.9653860321	4492.5048410914
4755	2104.4043519385	2480.4225613403	4484.8203924915	4471.9113045533	4492.6358354181
4756	2103.7633721604	2483.7610890756	4484.7249138018	4471.8744451886	4492.7682505639
4757	2103.0985555460	2487.2065797853	4484.6767016541	4471.8555568266	4492.9019692028
4758	2102.4134821617	2490.7342071990	4484.6734681875	4471.8553883558	4493.0368740087
4759	2101.7117320739	2494.3191450462	4484.7129255409	4471.8746886646	4493.1728476555
4760	2100.9968853493	2497.9365670566	4484.7927858534	4471.9142066417	4493.3097728172
4761	2100.2725220544	2501.5616469595	4484.9107612639	4471.9746911756	4493.4475321676
4762	2099.5422222555	2505.1695584847	4485.0645639115	4472.0565342637	4493.5860083809
4763	2098.8095660193	2508.7354753617	4485.2519059351	4472.1587003398	4493.7250841307
4764	2098.0781334122	2512.2345713200	4485.4704994738	4472.2797969466	4493.8646420912
4765	2097.3515045008	2515.6450050210	4485.7180566665	4472.4184316267	4494.0045649362
4766	2096.6332593515	2518.9568748534	4485.9922896523	4472.5732119230	4494.1447353396
4767	2095.9269780309	2522.1632641377	4486.2909105702	4472.7427453780	4494.2850359754
4768	2095.2362406055	2525.2572561942	4486.6116315591	4472.9256395346	4494.4253495176
4769	2094.5646271417	2528.2319343436	4486.9521647581	4473.1205019353	4494.5655586399
4770	2093.9157177060	2531.0803819063	4487.3102223062	4473.3259401230	4494.7055460165
4771	2093.2930923651	2533.7956822027	4487.6835163423	4473.5405616403	4494.8451943212
4772	2092.7003311853	2536.3709185533	4488.0697590055	4473.7629740300	4494.9843862279
4773	2092.1410142333	2538.7991742786	4488.4666624348	4473.9917848347	4495.1230044105
4774	2091.6187215754	2541.0735326992	4488.8719387691	4474.2256015971	4495.2609315431
4775	2091.1370332782	2543.1870771353	4489.2833001476	4474.4630318600	4495.3980502995
4776	2090.6995294082	2545.1328909077	4489.6984587091	4474.7026831661	4495.5342433537
4777	2090.3097900319	2546.9040573366	4490.1151265927	4474.9431630581	4495.6693933795
4778	2089.9713952159	2548.4936597426	4490.5310159374	4475.1830790786	4495.8033830510
4779	2089.6870060616	2549.8947814462	4490.9438388821	4475.4210387705	4495.9360950420
4780	2089.4556078111	2551.1005057678	4491.3513075660	4475.6556496763	4496.0674120265
4781	2089.2752667413	2552.1039160279	4491.7511341279	4475.8855193389	4496.1972166785
4782	2089.1440491293	2552.8980955471	4492.1410307070	4476.1092553009	4496.3253916717
4783	2089.0600212520	2553.4795936870	4492.5187094421	4476.3254651050	4496.4518196803
4784	2089.0212493864	2553.8588239747	4492.8818824723	4476.5327562939	4496.5763833780
4785	2089.0257998096	2554.0496659785	4493.2282619367	4476.7297364104	4496.6989654389
4786	2089.0717387986	2554.0659992668	4493.5555599741	4476.9150129971	4496.8194485369
4787	2089.1571326303	2553.9217034078	4493.8614887236	4477.0871935968	4496.9377153459
4788	2089.2800475818	2553.6306579699	4494.1437603243	4477.2448857522	4497.0536485398
4789	2089.4385499301	2553.2067425215	4494.4000869150	4477.3866970059	4497.1671307926
4790	2089.6307059522	2552.6638366308	4494.6281806349	4477.5112349008	4497.2780447781
4791	2089.8545819251	2552.0158198661	4494.8257536228	4477.6171069794	4497.3862731704
4792	2090.1082441258	2551.2765717959	4494.9905180179	4477.7029207845	4497.4916986434
4793	2090.3897588313	2550.4599719884	4495.1201859591	4477.7672838588	4497.5942038709
4794	2090.6971923186	2549.5799000119	4495.2124695854	4477.8088037451	4497.6936715269
4795	2091.0286108648	2548.6502354348	4495.2657316444	4477.8260879859	4497.7899842854
4796	2091.3820807468	2547.6848578254	4495.2809373177	4477.8177441241	4497.8830248203
4797	2091.7556682416	2546.6976467521	4495.2597023956	4477.7823797024	4497.9726758055
4798	2092.1474396262	2545.7024817831	4495.2036426684	4477.7186022633	4498.0588199149
4799	2092.5554611777	2544.7132424867	4495.1143739261	4477.6250193498	4498.1413398225
4800	2092.9777991731	2543.7438084314	4494.9935119591	4477.5002385044	4498.2201182022
4801	2093.4125198893	2542.8080591854	4494.8426725576	4477.3428672699	4498.2950377279
4802	2093.8576896034	2541.9198743170	4494.6634715119	4477.1520863636	4498.3660072411
4803	2094.3113745923	2541.0911539095	4494.4575246121	4476.9293692019	4498.4330402532
4804	2094.7716411332	2540.3258801050	4494.2264476485	4476.6767623757	4498.4961764430
4805	2095.2365555029	2539.6260555608	4493.9718564113	4476.3963124759	4498.5554554895
4806	2095.7041839785	2538.9936829340	4493.6953666907	4476.0900660935	4498.6109170715
4807	2096.1725928370	2538.4307648818	4493.3985942770	4475.7600698194	4498.6626008680
4808	2096.6398483555	2537.9393040612	4493.0831549605	4475.4083702446	4498.7105465579
4809	2097.1040168108	2537.5213031294	4492.7506645312	4475.0370139601	4498.7547938201
4810	2097.5631644801	2537.1787647436	4492.4027387795	4474.6480475567	4498.7953823334
4811	2098.0153576403	2536.9136915610	4492.0409934956	4474.2435176254	4498.8323517768
4812	2098.4586625684	2536.7280862385	4491.6670444698	4473.8254707572	4498.8657418292
4813	2098.8911455414	2536.6239514335	4491.2825074922	4473.3959535431	4498.8955921694
4814	2099.3108728364	2536.6032898030	4490.8889983530	4472.9570125739	4498.9219424764
4815	2099.7159107304	2536.6681040041	4490.4881328426	4472.5106944406	4498.9448324291
4816	2100.1043255003	2536.8203966941	4490.0815267511	4472.0590457343	4498.9643017063
4817	2100.4741834231	2537.0621705300	4489.6707958688	4471.6041130457	4498.9803899870
4818	2100.8235507760	2537.3954281690	4489.2575559859	4471.1479429659	4498.9931369501
4819	2101.1504938358	2537.8221722682	4488.8434228926	4470.6925820859	4499.0025822745
4820	2101.4530788796	2538.3444054848	4488.4300123792	4470.2400769965	4499.0087656390
4821	2101.7293721844	2538.9641304760	4488.0189402358	4469.7924742888	4499.0117267226
