"Message ID";"Date";"Author";"Type";"Category";"Subject";"N Run";"Shift leader";"Trigger";"DAQ status";"Mag. field";"Beam"
445;Sun  12 Mar 2017 20:18:28 +0300;"Plotnikov.V";"Other";"Other";"Start run 1463";"1463";"Rumyantsev M.";"Min bias: beam trigger + BarelDet (>=3)";"All detectors in DAQ";"1200A(76.1mV) SP-57 = 0A, VKM2 = 0A";"C 4Gev/nucl  (Target Al - 12mm)"
446;Sun  12 Mar 2017 20:24:09 +0300;"V. Babkin";"Shift started";"General";"Shift started.";"1463";"V. Babkin";"Min bias: beam trigger + BarelDet (>=3)";"All detectors in DAQ";"1200A(76.1mV) SP-57 = 0A, VKM2 = 0A";"C 4Gev/nucl  (Target Al - 12mm)"
447;Sun  12 Mar 2017 20:52:17 +0300;"V. Babkin";"Other";"General";"New run";"1464";"V. Babkin";"Min bias: beam trigger + BarelDet (>=3)";"All detectors in DAQ";"1200A(75.1mV) SP-57 = 0A, VKM2 = 0A";"C 4Gev/nucl  (Target Al - 12mm)"
448;Sun  12 Mar 2017 21:28:39 +0300;"V. Babkin";"Problem report";"Hardware";"ECal HV error";"1465";"V. Babkin";"Min bias: beam trigger + BarelDet (>=3)";"All detectors in DAQ";"1200A(75.1mV) SP-57 = 0A, VKM2 = 0A";"C 4Gev/nucl  (Target Al - 12mm)"
449;Sun  12 Mar 2017 21:58:35 +0300;"V. Babkin";"Other";"General";"New run";"1468";"V. Babkin";"Min bias: beam trigger + BarelDet (>=3)";"All detectors in DAQ";"1200A(76.1mV) SP-57 = 0A, VKM2 = 0A";"C 4Gev/nucl  (Target Al - 12mm)"
450;Sun  12 Mar 2017 22:28:26 +0300;"V. Babkin";"Other";"General";"New run";"1469";"V. Babkin";"Min bias: beam trigger + BarelDet (>=3)";"All detectors in DAQ";"1200A(76.1mV) SP-57 = 0A, VKM2 = 0A";"C 4Gev/nucl  (Target Al - 12mm)"
451;Sun  12 Mar 2017 23:07:24 +0300;"V. Babkin";"Other";"General";"New run";"1470";"V. Babkin";"Min bias: beam trigger + BarelDet (>=3)";"All detectors in DAQ";"1200A(76.2mV) SP-57 = 0A, VKM2 = 0A";"C 4Gev/nucl  (Target Al - 12mm)"
452;Sun  12 Mar 2017 23:53:20 +0300;"V. Babkin";"Other";"General";"New run";"1471";"V. Babkin";"Min bias: beam trigger + BarelDet (>=3)";"All detectors in DAQ";"1200A(76.2mV) SP-57 = 0A, VKM2 = 0A";"C 4Gev/nucl  (Target Al - 12mm)"
453;Mon  13 Mar 2017 00:24:26 +0300;"V. Babkin";"Problem report";"General";"No beam";"1471";"V. Babkin";"Min bias: beam trigger + BarelDet (>=3)";"All detectors in DAQ";"1200A(76.2mV) SP-57 = 0A, VKM2 = 0A";"C 4Gev/nucl  (Target Al - 12mm)"
454;Mon  13 Mar 2017 00:44:18 +0300;"V. Babkin";"Other";"General";"New run";"1472";"V. Babkin";"Min bias: beam trigger + BarelDet (>=3)";"All detectors in DAQ";"1200A(76.2mV) SP-57 = 0A, VKM2 = 0A";"C 4Gev/nucl  (Target Al - 12mm)"
455;Mon  13 Mar 2017 01:33:20 +0300;"V. Babkin";"Other";"General";"New run";"1473";"V. Babkin";"Min bias: beam trigger + BarelDet (>=3)";"All detectors in DAQ";"1200A(76.2mV) SP-57 = 0A, VKM2 = 0A";"C 4Gev/nucl  (Target Al - 12mm)"
456;Mon  13 Mar 2017 02:24:51 +0300;"V. Babkin";"Other";"General";"New run";"1474";"V. Babkin";"Min bias: beam trigger + BarelDet (>=3)";"All detectors in DAQ";"1200A(76.2mV) SP-57 = 0A, VKM2 = 0A";"C 4Gev/nucl  (Target Al - 12mm)"
457;Mon  13 Mar 2017 02:43:49 +0300;"V. Babkin";"Configuration";"General";"Target changed. New Run.";"1475";"V. Babkin";"Min bias: beam trigger + BarelDet (>=3)";"All detectors in DAQ";"1200A(75.3mV) SP-57 = 0A, VKM2 = 0A";"C 4Gev/nucl  (Target Cu - 5mm)"
458;Mon  13 Mar 2017 03:23:49 +0300;"V. Babkin";"Other";"General";"New run";"1477";"V. Babkin";"Min bias: beam trigger + BarelDet (>=3)";"All detectors in DAQ";"1200A(75.3mV) SP-57 = 0A, VKM2 = 0A";"C 4Gev/nucl  (Target Cu - 5mm)"
459;Mon  13 Mar 2017 03:53:47 +0300;"V. Babkin";"Other";"General";"New run";"1479";"V. Babkin";"Min bias: beam trigger + BarelDet (>=3)";"All detectors in DAQ";"1200A(75.3mV) SP-57 = 0A, VKM2 = 0A";"C 4Gev/nucl  (Target Cu - 5mm)"
460;Mon  13 Mar 2017 04:42:19 +0300;"V. Babkin";"Other";"General";"New run";"1480";"V. Babkin";"Min bias: beam trigger + BarelDet (>=3)";"All detectors in DAQ";"1200A(75.3mV) SP-57 = 0A, VKM2 = 0A";"C 4Gev/nucl  (Target Cu - 5mm)"
461;Mon  13 Mar 2017 06:19:15 +0300;"V. Babkin";"Problem report";"Software";"DAQ problem. Cannot start Run.";"1481";"V. Babkin";"Min bias: beam trigger + BarelDet (>=3)";"All detectors in DAQ";"1200A(75.3mV) SP-57 = 0A, VKM2 = 0A";"C 4Gev/nucl  (Target Cu - 5mm)"
462;Mon  13 Mar 2017 06:20:52 +0300;"V. Babkin";"Other";"General";"New run";"1494";"V. Babkin";"Min bias: beam trigger + BarelDet (>=3)";"All detectors in DAQ";"1200A(75.3mV) SP-57 = 0A, VKM2 = 0A";"C 4Gev/nucl  (Target Cu - 5mm)"
463;Mon  13 Mar 2017 06:31:14 +0300;"V. Babkin";"Other";"General";"New run";"1495";"V. Babkin";"Min bias: beam trigger + BarelDet (>=3)";"All detectors in DAQ";"1200A(75.3mV) SP-57 = 0A, VKM2 = 0A";"C 4Gev/nucl  (Target Cu - 5mm)"
464;Mon  13 Mar 2017 07:10:51 +0300;"V. Babkin";"Other";"General";"New run";"1497";"V. Babkin";"Min bias: beam trigger + BarelDet (>=3)";"All detectors in DAQ";"1200A(75.3mV) SP-57 = 0A, VKM2 = 0A";"C 4Gev/nucl  (Target Cu - 5mm)"
465;Mon  13 Mar 2017 07:57:03 +0300;"V. Babkin";"Other";"General";"New run";"1498";"V. Babkin";"Min bias: beam trigger + BarelDet (>=3)";"All detectors in DAQ";"1200A(75.3mV) SP-57 = 0A, VKM2 = 0A";"C 4Gev/nucl  (Target Cu - 5mm)"
466;Mon  13 Mar 2017 09:03:46 +0300;"V. Babkin";"Other";"General";"New run";"1500";"V. Babkin";"Min bias: beam trigger + BarelDet (>=3)";"All detectors in DAQ";"1200A(75.3mV) SP-57 = 0A, VKM2 = 0A";"C 4Gev/nucl  (Target Cu - 5mm)"
467;Mon  13 Mar 2017 09:25:13 +0300;"D. Dryablov";"Other";"General";"New run";"1502";"D. Dryablov";"Min bias: beam trigger + BarelDet (>=3)";"All detectors in DAQ";"0A (0.2 mV) SP-57 = 0A, VKM2 = 0A";"C 4Gev/nucl  (Target Cu - 5mm)"
468;Mon  13 Mar 2017 09:54:01 +0300;"D. Dryablov";"Other";"General";"New run";"1503";"D. Dryablov";"Min bias: beam trigger + BarelDet (>=3)";"All detectors in DAQ";"1200A(76.1mV) SP-57 = 0A, VKM2 = 0A";"C 4Gev/nucl  (Target Cu - 5mm)"
469;Mon  13 Mar 2017 10:35:53 +0300;"D. Dryablov";"Other";"General";"New run";"1504";"D. Dryablov";"Min bias: beam trigger + BarelDet (>=3)";"All detectors in DAQ";"1200A(76.07mV) SP-57 = 0A, VKM2 = 0A";"C 4Gev/nucl  (Target Cu - 5mm)"
470;Mon  13 Mar 2017 11:02:25 +0300;"D. Dryablov";"Other";"General";"New run";"1505";"D. Dryablov";"Min bias: beam trigger + BarelDet (>=3)";"All detectors in DAQ";"1200A(76.07mV) SP-57 = 0A, VKM2 = 0A";"C 4Gev/nucl  (Target Cu - 5mm)"
471;Mon  13 Mar 2017 11:21:53 +0300;"D. Dryablov";"Other";"General";"New run";"1506";"D. Dryablov";"Min bias: beam trigger + BarelDet (>=3)";"All detectors in DAQ";"1200A(76.7mV) SP-57 = 0A, VKM2 = 0A";"C 4Gev/nucl  (Target Cu - 5mm)"
472;Mon  13 Mar 2017 12:34:01 +0300;"D. Dryablov";"Other";"General";"New run";"1508";"D. Dryablov";"Min bias: beam trigger + BarelDet (>=3)";"All detectors in DAQ";"1200A(75.8mV) SP-57 = 0A, VKM2 = 0A";"C 4Gev/nucl  (Target Cu - 5mm)"
473;Mon  13 Mar 2017 12:52:21 +0300;"D. Dryablov";"Other";"General";"New run";"1509";"D. Dryablov";"Min bias: beam trigger + BarelDet (>=3)";"All detectors in DAQ";"0A (0.2 mV) SP-57 = 0A, VKM2 = 0A";"C 4Gev/nucl  (Target Cu - 5mm)"
474;Mon  13 Mar 2017 13:24:37 +0300;"D. Dryablov";"Other";"General";"New run";"1510";"D. Dryablov";"Min bias: beam trigger + BarelDet (>=3)";"All detectors in DAQ (STS off)";"0A (0.2 mV) SP-57 = 0A, VKM2 = 0A";"C 4Gev/nucl  (Target Cu - 5mm)"
475;Mon  13 Mar 2017 14:16:46 +0300;"D. Dryablov";"Problem Fixed";"General";"New run";"1514";"D. Dryablov";"Min bias: beam trigger + BarelDet (>=3)";"All detectors in DAQ";"0A (0.2 mV) SP-57 = 0A, VKM2 = 0A";"C 4Gev/nucl  (Target Cu - 5mm)"
476;Mon  13 Mar 2017 14:19:02 +0300;"D. Dryablov";"Other";"General";"New run";"1516";"D. Dryablov";"Min bias: beam trigger + BarelDet (>=3)";"All detectors in DAQ";"0A (0.18 mV) SP-57 = 0A, VKM2 = 0A";"C 4Gev/nucl  (Target Pb - 9.9mm)"
477;Mon  13 Mar 2017 14:42:16 +0300;"D. Dryablov";"Other";"General";"New run";"1518";"D. Dryablov";"Min bias: beam trigger + BarelDet (>=3)";"All detectors in DAQ";"1200A(75.9mV) SP-57 = 0A, VKM2 = 0A";"C 4Gev/nucl  (Target Pb - 9.9mm)"
478;Mon  13 Mar 2017 15:10:47 +0300;"D. Dryablov";"Other";"General";"New run";"1519";"D. Dryablov";"Min bias: beam trigger + BarelDet (>=3)";"All detectors in DAQ";"1200A(76.1mV) SP-57 = 0A, VKM2 = 0A";"C 4Gev/nucl  (Target Pb - 9.9mm)"
479;Mon  13 Mar 2017 15:12:16 +0300;"D. Dryablov";"Other";"General";"New run";"1520";"D. Dryablov";"Min bias: beam trigger + BarelDet (>=3)";"All detectors in DAQ";"1200A(76.03mV) SP-57 = 0A, VKM2 = 0A";"C 4Gev/nucl  (Target Pb - 9.9mm)"
480;Mon  13 Mar 2017 15:46:23 +0300;"D. Dryablov";"Other";"General";"New run";"1521";"D. Dryablov";"Min bias: beam trigger + BarelDet (>=3)";"All detectors in DAQ";"1200A(76.5mV) SP-57 = 0A, VKM2 = 0A";"C 4Gev/nucl  (Target Pb - 9.9mm)"
481;Mon  13 Mar 2017 16:04:00 +0300;"D. Dryablov";"Other";"General";"New run";"1523";"D. Dryablov";"Min bias: beam trigger + BarelDet (>=3)";"All detectors in DAQ";"1200A(75.5mV) SP-57 = 0A, VKM2 = 0A";"C 4Gev/nucl  (Target Pb - 9.9mm)"
482;Mon  13 Mar 2017 16:05:29 +0300;"D. Dryablov";"Other";"General";"New run";"1525";"D. Dryablov";"Min bias: beam trigger + BarelDet (>=3)";"All detectors in DAQ";"1200A(75.5mV) SP-57 = 0A, VKM2 = 0A";"C 4Gev/nucl  (Target Pb - 9.9mm)"
483;Mon  13 Mar 2017 16:13:06 +0300;"D. Dryablov";"Other";"General";"New run";"1526";"D. Dryablov";"Min bias: beam trigger + BarelDet (>=3)";"All detectors in DAQ";"1200A(75.5mV) SP-57 = 0A, VKM2 = 0A";"C 4Gev/nucl  (Target Pb - 9.9mm)"
484;Mon  13 Mar 2017 16:26:32 +0300;"D. Dryablov";"Other";"General";"New run";"1527";"D. Dryablov";"Min bias: beam trigger + BarelDet (>=3)";"All detectors in DAQ";"1200A(75.5mV) SP-57 = 0A, VKM2 = 0A";"C 4Gev/nucl  (Target Pb - 9.9mm)"
485;Mon  13 Mar 2017 16:53:08 +0300;"D. Dryablov";"Other";"General";"New run";"1528";"D. Dryablov";"Min bias: beam trigger + BarelDet (>=2)";"All detectors in DAQ";"0A (0.2 mV) SP-57 = 0A, VKM2 = 0A";"C 4Gev/nucl  (Target CH2 - 20mm)"
486;Mon  13 Mar 2017 17:12:28 +0300;"D. Dryablov";"Other";"General";"New run";"1529";"D. Dryablov";"Min bias: beam trigger + BarelDet (>=2)";"All detectors in DAQ";"1200A(76 mV) SP-57 = 0A, VKM2 = 0A";"C 4Gev/nucl  (Target CH2 - 20mm)"
487;Mon  13 Mar 2017 17:29:26 +0300;"D. Dryablov";"Other";"General";"New run";"1530";"D. Dryablov";"Min bias: beam trigger + BarelDet (>=2)";"All detectors in DAQ";"1200A(75.8mV) SP-57 = 0A, VKM2 = 0A";"C 4Gev/nucl  (Target CH2 - 20mm)"
488;Mon  13 Mar 2017 17:48:37 +0300;"D. Dryablov";"Other";"General";"New run";"1531";"D. Dryablov";"Min bias: beam trigger + BarelDet (>=2)";"All detectors in DAQ";"1200A(75.8mV) SP-57 = 0A, VKM2 = 0A";"C 4Gev/nucl  (Target CH2 - 20mm)"
489;Mon  13 Mar 2017 18:08:25 +0300;"D. Dryablov";"Other";"General";"New run";"1532";"D. Dryablov";"Min bias: beam trigger + BarelDet (>=2)";"All detectors in DAQ";"1200A(76.8mV) SP-57 = 0A, VKM2 = 0A";"C 4Gev/nucl  (Target CH2 - 20mm)"
490;Mon  13 Mar 2017 18:44:57 +0300;"D. Dryablov";"Other";"General";"New run";"1534";"D. Dryablov";"Min bias: beam trigger + BarelDet (>=2)";"All detectors in DAQ";"1200A(75.8mV) SP-57 = 0A, VKM2 = 0A";"C 4Gev/nucl  (Target CH2 - 20mm)"
491;Mon  13 Mar 2017 19:00:02 +0300;"D. Dryablov";"Other";"General";"New run";"1535";"D. Dryablov";"Min bias: beam trigger + BarelDet (>=2)";"All detectors in DAQ (Ecal off)";"1200A(75.7mV) SP-57 = 0A, VKM2 = 0A";"C 4Gev/nucl  (Target CH2 - 20mm)"
492;Mon  13 Mar 2017 19:15:44 +0300;"D. Dryablov";"Other";"General";"New run";"1536";"D. Dryablov";"Min bias: beam trigger + BarelDet (>=2)";"All detectors in DAQ";"1200A(75.7mV) SP-57 = 0A, VKM2 = 0A";"C 4Gev/nucl  (Target CH2 - 20mm)"
493;Mon  13 Mar 2017 19:41:29 +0300;"D. Dryablov";"Other";"General";"New run";"1537";"D. Dryablov";"Min bias: beam trigger + BarelDet (>=2)";"All detectors in DAQ";"0A (0.2 mV) SP-57 = 0A, VKM2 = 0A";"C 4Gev/nucl  (Target C - 9mm)"
494;Mon  13 Mar 2017 20:08:16 +0300;"D. Dryablov";"Other";"General";"New run";"1538";"D. Dryablov";"Min bias: beam trigger + BarelDet (>=2)";"All detectors in DAQ";"1200A(75.9mV) SP-57 = 0A, VKM2 = 0A";"C 4Gev/nucl  (Target C - 9mm)"
495;Mon  13 Mar 2017 20:29:56 +0300;"shift";"Other";"General";;"1539";"Piyadin S.M.";"Min bias: beam trigger + BarelDet (>=2)";"All detectors in DAQ";"1200A(76.0mV) SP-57 = 0A, VKM2 = 0A";"C 4Gev/nucl  (Target C - 12mm)"
496;Mon  13 Mar 2017 20:51:55 +0300;"shift";"Other";"General";;"1540";"Piyadin S.M.";"Min bias: beam trigger + BarelDet (>=2)";"All detectors in DAQ";"1200A(76.1mV) SP-57 = 0A, VKM2 = 0A";"C 4Gev/nucl  (Target C - 12mm)"
497;Mon  13 Mar 2017 21:16:43 +0300;"shift";"Other";"General";;"1541";"Piyadin S.M.";"Min bias: beam trigger + BarelDet (>=2)";"All detectors in DAQ";"1200A(76.1mV) SP-57 = 0A, VKM2 = 0A";"C 4Gev/nucl  (Target C - 12mm)"
498;Mon  13 Mar 2017 21:37:56 +0300;"shift";"Other";"General";;"1542";"Piyadin S.M.";"Min bias: beam trigger + BarelDet (>=2)";"All detectors in DAQ";"1200A(76.1mV) SP-57 = 0A, VKM2 = 0A";"C 4Gev/nucl  (Target C - 12mm)"
499;Mon  13 Mar 2017 22:03:31 +0300;"shift";"Other";"General";;"1543";"Piyadin S.M.";"Min bias: beam trigger + BarelDet (>=2)";"All detectors in DAQ";"1200A(76.1mV) SP-57 = 0A, VKM2 = 0A";"C 4Gev/nucl  (Target C - 12mm)"
500;Mon  13 Mar 2017 22:29:01 +0300;"shift";"Other";"General";;"1544";"Piyadin S.M.";"Min bias: beam trigger + BarelDet (>=2)";"All detectors in DAQ";"1200A(76.1mV) SP-57 = 0A, VKM2 = 0A";"C 4Gev/nucl  (Target C - 12mm)"
501;Mon  13 Mar 2017 23:32:55 +0300;"shift";"Other";"General";;"1545";"Piyadin S.M.";"Min bias: beam trigger + BarelDet (>=2)";"All detectors in DAQ";"1200A(76.2mV) SP-57 = 0A, VKM2 = 0A";"C 4Gev/nucl  (Target C - 12mm)"
502;Tue  14 Mar 2017 00:02:51 +0300;"shift";"Other";"General";;"1546";"Piyadin S.M.";"Min bias: beam trigger + BarelDet (>=2)";"All detectors in DAQ";"1200A(76.1mV) SP-57 = 0A, VKM2 = 0A";"C 4Gev/nucl  (Target C - 12mm)"
503;Tue  14 Mar 2017 00:35:46 +0300;"shift";"Other";"General";;"1547";"Piyadin S.M.";"Min bias: beam trigger + BarelDet (>=2)";"All detectors in DAQ";"1200A(76.2mV) SP-57 = 0A, VKM2 = 0A";"C 4Gev/nucl  (Target C - 12mm)"
504;Tue  14 Mar 2017 01:31:27 +0300;"shift";"Other";"General";;"1549";"Piyadin S.M.";"Min bias: beam trigger + BarelDet (>=2)";"All detectors in DAQ";"1200A(76.7mV) SP-57 = 0A, VKM2 = 0A";"C 4Gev/nucl  (Target Al - 12mm)"
505;Tue  14 Mar 2017 01:49:34 +0300;"shift";"Other";"General";;"1551";"Piyadin S.M.";"Min bias: beam trigger + BarelDet (>=2)";"All detectors in DAQ";"1200A(76.7mV) SP-57 = 0A, VKM2 = 0A";"C 4Gev/nucl  (Target Al - 12mm)"
506;Tue  14 Mar 2017 02:02:12 +0300;"shift";"Other";"General";;"1552";"Piyadin S.M.";"Min bias: beam trigger + BarelDet (>=2)";"All detectors in DAQ";"1200A(76.7mV) SP-57 = 0A, VKM2 = 0A";"C 4Gev/nucl  (Target Al - 12mm)"
507;Tue  14 Mar 2017 02:16:52 +0300;"shift";"Other";"General";;"1553";"Piyadin S.M.";"Min bias: beam trigger + BarelDet (>=2)";"All detectors in DAQ";"1200A(76.7mV) SP-57 = 0A, VKM2 = 0A";"C 4Gev/nucl  (Target Al - 12mm)"
508;Tue  14 Mar 2017 02:31:20 +0300;"shift";"Other";"General";;"1554";"Piyadin S.M.";"Min bias: beam trigger + BarelDet (>=2)";"All detectors in DAQ";"1200A(76.7mV) SP-57 = 0A, VKM2 = 0A";"C 4Gev/nucl  (Target Al - 12mm)"
509;Tue  14 Mar 2017 02:44:40 +0300;"shift";"Other";"General";;"1555";"Piyadin S.M.";"Min bias: beam trigger + BarelDet (>=2)";"All detectors in DAQ";"1200A(76.7mV) SP-57 = 0A, VKM2 = 0A";"C 4Gev/nucl  (Target Al - 12mm)"
510;Tue  14 Mar 2017 03:02:19 +0300;"shift";"Other";"General";;"None";"None";"None";;;
511;Tue  14 Mar 2017 17:00:47 +0300;"shift";"Other";;"test";"None";"None";"None";;;
512;Tue  14 Mar 2017 17:20:30 +0300;"shift";"Other";"Other";"none";"None";"Spaskov";"None";;;
513;Tue  14 Mar 2017 18:21:46 +0300;"shift";"Other";;"test";"None";"None";"None";;;
514;Tue  14 Mar 2017 18:39:53 +0300;"shift";"Other";"Other";"new run";"1556";"Piyadin S.M.";"Min bias: beam trigger + BarelDet (>=2)";"all in";"1200A";"4.0 GeV C, target Al"
515;Tue  14 Mar 2017 18:42:31 +0300;"shift";"Other";"Other";"New run";"1556";"Piyadin S.M.";"Min bias: beam trigger + BarelDet (>=2)";"All detectors in DAQ";"1200A(76.7mV) SP-57 = 0A, VKM2 = 0A";"C 4Gev/nucl  (Target Al - 12mm)"
516;Tue  14 Mar 2017 18:45:32 +0300;"shift";"Other";"Other";"New run";"1557";"Piyadin S.M.";"Min bias: beam trigger + BarelDet (>=2)";"All detectors in DAQ";"1200A(76.7mV) SP-57 = 0A, VKM2 = 0A";"C 4Gev/nucl  (Target Al - 12mm)"
517;Tue  14 Mar 2017 18:46:39 +0300;"shift";"Other";"Other";"New run";"1558";"Piyadin S.M.";"Min bias: beam trigger + BarelDet (>=2)";"All detectors in DAQ";"1200A(76.7mV) SP-57 = 0A, VKM2 = 0A";"C 4Gev/nucl  (Target Al - 12mm)"
518;Tue  14 Mar 2017 18:47:40 +0300;"shift";"Other";"Other";"New run";"1559";"Piyadin S.M.";"Min bias: beam trigger + BarelDet (>=2)";"All detectors in DAQ";"1200A(76.7mV) SP-57 = 0A, VKM2 = 0A";"C 4Gev/nucl  (Target Al - 12mm)"
519;Tue  14 Mar 2017 18:49:35 +0300;"shift";"Other";"Other";"New run";"1560";"Piyadin S.M.";"Min bias: beam trigger + BarelDet (>=2)";"All detectors in DAQ";"1200A(76.7mV) SP-57 = 0A, VKM2 = 0A";"C 4Gev/nucl  (Target Al - 12mm)"
520;Tue  14 Mar 2017 18:52:59 +0300;"shift";"Other";"Other";"New run";"1561";"Piyadin S.M.";"Min bias: beam trigger + BarelDet (>=2)";"All detectors in DAQ";"1200A(76.1mV) SP-57 = 0A, VKM2 = 0A";"C 4Gev/nucl  (Target Cu - 5mm)"
521;Tue  14 Mar 2017 18:56:30 +0300;"shift";"Other";"Other";"New run";"1563";"Piyadin S.";"Min bias: beam trigger + BarelDet (>=2)";"All detectors in DAQ";"1200A(76.1mV) SP-57 = 0A, VKM2 = 0A";"C 4Gev/nucl  (Target Cu - 5mm)"
522;Tue  14 Mar 2017 19:00:10 +0300;"shift";"Other";"Other";"New run";"1564";"Piyadin S.M.";"Min bias: beam trigger + BarelDet (>=2)";"All detectors in DAQ";"1200A(76.2mV) SP-57 = 0A, VKM2 = 0A";"C 4Gev/nucl  (Target Cu - 5mm)"
523;Tue  14 Mar 2017 19:02:04 +0300;"shift";"Other";"Other";"New run";"1567";"Piyadin S.M.";"Min bias: beam trigger + BarelDet (>=2)";"All detectors in DAQ";"1200A(76.2mV) SP-57 = 0A, VKM2 = 0A";"C 4Gev/nucl  (Target Cu - 5mm)"
524;Tue  14 Mar 2017 19:03:45 +0300;"shift";"Other";"Other";"New run";"1568";"Piyadin S.M.";"Min bias: beam trigger + BarelDet (>=2)";"All detectors in DAQ";"1200A(76.2mV) SP-57 = 0A, VKM2 = 0A";"C 4Gev/nucl  (Target Cu - 5mm)"
525;Tue  14 Mar 2017 19:05:25 +0300;"shift";"Other";"Other";"New run";"1569";"Piyadin S.M.";"Min bias: beam trigger + BarelDet (>=2)";"All detectors in DAQ";"1200A(76.2mV) SP-57 = 0A, VKM2 = 0A";"C 4Gev/nucl  (Target Cu - 5mm)"
526;Tue  14 Mar 2017 19:06:33 +0300;"shift";"Other";"Other";"New run";"1570";"Piyadin S.M.";"Min bias: beam trigger + BarelDet (>=2)";"All detectors in DAQ";"1200A(76.2mV) SP-57 = 0A, VKM2 = 0A";"C 4Gev/nucl  (Target Cu - 5mm)"
527;Tue  14 Mar 2017 19:07:29 +0300;"shift";"Other";"Other";"New run";"1571";"Piyadin S.M.";"Min bias: beam trigger + BarelDet (>=2)";"All detectors in DAQ";"1200A(76.2mV) SP-57 = 0A, VKM2 = 0A";"C 4Gev/nucl  (Target Cu - 5mm)"
528;Tue  14 Mar 2017 19:08:27 +0300;"shift";"Other";"Other";"New run";"1572";"Piyadin S.M.";"Min bias: beam trigger + BarelDet (>=2)";"All detectors in DAQ";"1200A(76.2mV) SP-57 = 0A, VKM2 = 0A";"C 4Gev/nucl  (Target Cu - 5mm)"
529;Tue  14 Mar 2017 19:09:32 +0300;"shift";"Other";"Other";"New run";"1573";"Piyadin S.M.";"Min bias: beam trigger + BarelDet (>=2)";"All detectors in DAQ";"1200A(76.2mV) SP-57 = 0A, VKM2 = 0A";"C 4Gev/nucl  (Target Cu - 5mm)"
530;Tue  14 Mar 2017 19:11:06 +0300;"shift";"Other";"Other";"New run";"1574";"Piyadin S.M.";"Min bias: beam trigger + BarelDet (>=2)";"All detectors in DAQ";"1200A(76.2mV) SP-57 = 0A, VKM2 = 0A";"C 4Gev/nucl  (Target Cu - 5mm)"
531;Tue  14 Mar 2017 19:13:46 +0300;"shift";"Other";"Other";"New run";"1575";"Spaskov";"Min bias: beam trigger + BarelDet (>=2)";"All detectors in DAQ";"1200A(76.2mV) SP-57 = 0A, VKM2 = 0A";"C 4Gev/nucl  (Target Cu - 5mm)"
532;Tue  14 Mar 2017 19:15:50 +0300;"shift";"Other";"Other";"New run";"1576";"Piyadin S.M.";"Min bias: beam trigger + BarelDet (>=2)";"All detectors in DAQ";"1200A(76.2mV) SP-57 = 0A, VKM2 = 0A";"C 4Gev/nucl  (Target Cu - 5mm)"
533;Tue  14 Mar 2017 19:16:51 +0300;"shift";"Other";"Other";"New run";"1577";"Piyadin S.M.";"Min bias: beam trigger + BarelDet (>=2)";"All detectors in DAQ";"1200A(76.2mV) SP-57 = 0A, VKM2 = 0A";"C 4Gev/nucl  (Target Cu - 5mm)"
534;Tue  14 Mar 2017 19:19:20 +0300;"shift";"Other";"Other";"New run";"1578";"Spaskov";"Min bias: beam trigger + BarelDet (>=2)";"All detectors in DAQ";"SP-41=0A, SP-57 = 0A, VKM2 = 0A";"C 4Gev/nucl  (Target Cu - 5mm)"
535;Tue  14 Mar 2017 19:21:42 +0300;"shift";"Other";"Other";"New run";"1579";"Spaskov";"Min bias: beam trigger + BarelDet (>=2)";"All detectors in DAQ";"1200A(75.8mV) SP-57 = 0A, VKM2 = 0A";"C 4Gev/nucl  (Target Al - 12mm)"
536;Tue  14 Mar 2017 19:24:14 +0300;"shift";"Other";"Other";"New run";"1580";"Spaskov";"Min bias: beam trigger + BarelDet (>=2)";"All detectors in DAQ";"1200A(75.8mV) SP-57 = 0A, VKM2 = 0A";"C 4Gev/nucl  (Target Al - 12mm)"
537;Tue  14 Mar 2017 19:25:33 +0300;"shift";"Other";"Other";"New run";"1581";"Spaskov";"Min bias: beam trigger + BarelDet (>=2)";"All detectors in DAQ";"1200A(75.8mV) SP-57 = 0A, VKM2 = 0A";"C 4Gev/nucl  (Target Al - 12mm)"
538;Tue  14 Mar 2017 19:26:31 +0300;"shift";"Other";"Other";"New run";"1582";"Spaskov";"Min bias: beam trigger + BarelDet (>=2)";"All detectors in DAQ";"1200A(75.8mV) SP-57 = 0A, VKM2 = 0A";"C 4Gev/nucl  (Target Al - 12mm)"
539;Tue  14 Mar 2017 19:27:24 +0300;"shift";"Other";"Other";"New run";"1583";"Spaskov";"Min bias: beam trigger + BarelDet (>=2)";"All detectors in DAQ";"1200A(75.8mV) SP-57 = 0A, VKM2 = 0A";"C 4Gev/nucl  (Target Al - 12mm)"
540;Tue  14 Mar 2017 19:28:12 +0300;"shift";"Other";"Other";"New run";"1584";"Spaskov";"Min bias: beam trigger + BarelDet (>=2)";"All detectors in DAQ";"1200A(75.8mV) SP-57 = 0A, VKM2 = 0A";"C 4Gev/nucl  (Target Al - 12mm)"
541;Tue  14 Mar 2017 19:29:40 +0300;"shift";"Other";"Other";"New run";"1585";"Spaskov";"Min bias: beam trigger + BarelDet (>=2)";"All detectors in DAQ";"SP-41=0A, SP-57 = 0A, VKM2 = 0A";"C 4Gev/nucl  (Target Al - 12mm)"
